date,home_team,away_team,home_form,away_form,home_avg_goals_for,away_avg_goals_for,home_avg_goals_against,away_avg_goals_against,home_win_pct,away_win_pct,home_clean_sheet_pct,away_clean_sheet_pct,home_wc_experience,away_wc_experience,h2h_home_strength,elo_diff,fifa_rank_diff,outcome
2025-09-24,Ukraine,Spain,0.6,0.6666666666666666,2.1,1.6,1.8,1.8,0.3888888888888889,0.616822429906542,0.3,0.2,0.1,0.1,0.5,-276.89999999999986,-19.0,1
2025-09-25,Costa Rica,Qatar,0.26666666666666666,0.06666666666666667,1.2,1.7,1.8,1.8,0.25396825396825395,0.3425925925925926,0.2,0.1,0.1,0.1,0.5,-39.59999999999991,-1.0,2
2025-09-26,Canada,England,0.26666666666666666,0.8666666666666667,1.8,2.5,2.2,1.6,0.3359375,0.6818181818181818,0.2,0.2,0.1,0.1,0.125,-341.60000000000014,-23.0,0
2025-09-27,Morocco,Uruguay,0.6666666666666666,0.2,1.3,2.1,1.1,2.7,0.3904761904761905,0.3826086956521739,0.4,0.0,0.1,0.1,0.5,16.299999999999955,-2.0,2
2025-09-28,United States,Ecuador,0.6666666666666666,0.4666666666666667,2.1,2.0,1.5,1.9,0.42857142857142855,0.3565217391304348,0.1,0.3,0.1,0.1,0.6666666666666666,78.5,5.0,2
2025-09-29,Austria,Argentina,0.26666666666666666,0.5333333333333333,1.8,2.4,2.3,1.6,0.39603960396039606,0.6293103448275862,0.1,0.1,0.1,0.1,0.3,-289.0,-22.0,2
2025-09-30,Saudi Arabia,Croatia,0.4,0.7333333333333333,1.8,2.1,2.2,1.6,0.22857142857142856,0.5047619047619047,0.1,0.2,0.1,0.1,0.3,-219.80000000000018,-24.0,2
2025-10-01,Iran,Argentina,0.26666666666666666,0.7333333333333333,1.7,2.3,1.8,1.5,0.38392857142857145,0.6324786324786325,0.1,0.1,0.1,0.1,0.5,-301.29999999999995,-27.0,2
2025-10-02,Japan,Italy,0.5333333333333333,0.6,1.8,1.6,1.6,1.1,0.45871559633027525,0.5135135135135135,0.2,0.3,0.1,0.1,0.5,-100.59999999999991,-8.0,0
2025-10-02,Australia,Switzerland,0.8,0.4,2.3,2.3,1.8,2.2,0.34234234234234234,0.4375,0.1,0.0,0.1,0.1,0.25,-123.70000000000005,-15.0,2
2025-10-03,Scotland,Algeria,0.4666666666666667,0.2,1.6,0.9,1.9,1.5,0.2882882882882883,0.28703703703703703,0.1,0.1,0.1,0.1,0.5,-66.0,-7.0,2
2025-10-04,Switzerland,England,0.6,0.8,2.3,2.4,2.2,1.7,0.4418604651162791,0.6756756756756757,0.0,0.2,0.1,0.1,0.5,-200.60000000000014,-11.0,2
2025-10-05,Australia,Wales,0.8,0.4666666666666667,2.2,1.9,1.8,1.1,0.3392857142857143,0.32061068702290074,0.1,0.2,0.1,0.1,0.6666666666666666,2.5,1.0,0
2025-10-06,Switzerland,Colombia,0.4,0.6666666666666666,1.9,2.0,1.9,1.8,0.43846153846153846,0.49523809523809526,0.0,0.3,0.1,0.1,0.16666666666666666,-27.100000000000136,-2.0,2
2025-10-07,Serbia,Austria,0.26666666666666666,0.26666666666666666,1.8,1.6,1.8,2.3,0.4,0.39215686274509803,0.1,0.1,0.1,0.1,0.16666666666666666,-6.599999999999909,-3.0,2
2025-10-08,Saudi Arabia,Jordan,0.2,0.06666666666666667,2.0,1.8,2.4,2.6,0.22641509433962265,0.17094017094017094,0.1,0.0,0.1,0.1,0.8333333333333334,114.29999999999995,8.0,0
2025-10-09,Australia,Cape Verde,0.8,0.06666666666666667,2.2,1.4,1.6,2.4,0.34513274336283184,0.19130434782608696,0.1,0.0,0.1,0.1,0.8,188.79999999999995,18.0,1
2025-10-10,Argentina,Scotland,0.8666666666666667,0.4666666666666667,2.3,1.3,1.5,1.9,0.635593220338983,0.2857142857142857,0.1,0.1,0.1,0.1,0.5,442.29999999999995,40.0,0
2025-10-11,Cape Verde,Uzbekistan,0.13333333333333333,0.2,1.4,1.0,2.4,1.5,0.1896551724137931,0.28695652173913044,0.0,0.0,0.1,0.1,0.3333333333333333,-34.0,-4.0,2
2025-10-11,Croatia,Egypt,0.7333333333333333,0.26666666666666666,2.4,2.0,1.7,2.5,0.5094339622641509,0.25663716814159293,0.2,0.0,0.1,0.1,0.8333333333333334,176.10000000000014,21.0,0
2025-10-12,Scotland,Wales,0.4,0.4,1.2,1.9,1.5,1.2,0.2831858407079646,0.3181818181818182,0.1,0.2,0.1,0.1,0.5,-113.09999999999991,-10.0,0
2025-10-13,Curacao,Denmark,0.26666666666666666,0.4666666666666667,1.1,2.1,2.1,1.2,0.1574074074074074,0.47058823529411764,0.2,0.5,0.1,0.1,0.0,-316.29999999999995,-31.0,0
2025-10-14,Curacao,Turkey,0.4666666666666667,0.4,1.2,1.3,2.0,1.3,0.1651376146788991,0.24786324786324787,0.2,0.3,0.1,0.1,0.25,-102.40000000000009,-5.0,2
2025-10-15,Japan,Cape Verde,0.6666666666666666,0.13333333333333333,2.3,1.5,1.9,2.5,0.4636363636363636,0.18803418803418803,0.2,0.0,0.1,0.1,0.75,264.60000000000014,30.0,0
2025-10-16,Qatar,Denmark,0.26666666666666666,0.26666666666666666,2.1,2.0,2.0,1.4,0.3486238532110092,0.46601941747572817,0.1,0.4,0.1,0.1,0.0,-179.5,-21.0,0
2025-10-17,Curacao,Ecuador,0.4,0.4666666666666667,0.9,2.3,1.8,1.8,0.16363636363636364,0.3620689655172414,0.2,0.3,0.1,0.1,0.3333333333333333,-221.9000000000001,-25.0,2
2025-10-18,Chile,Qatar,0.4666666666666667,0.4,1.5,2.0,1.7,1.9,0.2830188679245283,0.35454545454545455,0.1,0.1,0.1,0.1,1.0,-23.0,-2.0,0
2025-10-19,Canada,Serbia,0.4666666666666667,0.2,1.9,1.8,2.1,1.9,0.34108527131782945,0.39622641509433965,0.2,0.1,0.1,0.1,0.5,-48.40000000000009,-1.0,2
2025-10-20,Colombia,Curacao,0.6666666666666666,0.4,1.9,1.0,1.7,1.8,0.5,0.16216216216216217,0.3,0.2,0.1,0.1,0.5,327.10000000000014,34.0,0
2025-10-20,France,Japan,0.8,0.8,2.4,2.3,1.7,1.9,0.6146788990825688,0.46846846846846846,0.2,0.2,0.1,0.1,0.6666666666666666,251.39999999999986,16.0,0
2025-10-21,Tunisia,Chile,0.13333333333333333,0.6666666666666666,2.1,1.6,2.2,1.4,0.3728813559322034,0.2897196261682243,0.0,0.2,0.1,0.1,0.75,12.900000000000091,10.0,2
2025-10-22,Italy,Canada,0.4,0.4666666666666667,2.1,2.0,1.6,2.4,0.5089285714285714,0.3384615384615385,0.3,0.1,0.1,0.1,1.0,193.70000000000005,17.0,1
2025-10-23,Spain,Panama,0.7333333333333333,0.6666666666666666,1.4,2.0,1.6,1.8,0.6111111111111112,0.24166666666666667,0.3,0.1,0.1,0.1,1.0,388.29999999999995,30.0,0
2025-10-24,Curacao,Algeria,0.4,0.3333333333333333,1.0,1.1,1.8,1.4,0.16071428571428573,0.29357798165137616,0.2,0.2,0.1,0.1,0.5,-126.70000000000005,-13.0,0
2025-10-25,Denmark,Austria,0.2,0.26666666666666666,1.7,1.3,1.5,2.0,0.46153846153846156,0.39805825242718446,0.4,0.1,0.1,0.1,0.5,102.29999999999995,7.0,2
2025-10-26,Argentina,Costa Rica,1.0,0.2,2.0,1.4,1.2,2.2,0.6386554621848739,0.25196850393700787,0.2,0.1,0.1,0.1,1.0,405.79999999999995,37.0,0
2025-10-27,South Korea,New Zealand,0.4666666666666667,0.26666666666666666,1.7,1.0,2.1,1.9,0.3709677419354839,0.22123893805309736,0.2,0.1,0.1,0.1,0.5833333333333334,203.70000000000005,25.0,0
2025-10-28,Scotland,Jordan,0.4,0.06666666666666667,1.5,1.5,1.6,2.5,0.2894736842105263,0.1694915254237288,0.1,0.0,0.1,0.1,0.8333333333333334,59.200000000000045,2.0,0
2025-10-29,Germany,Saudi Arabia,0.4666666666666667,0.2,2.2,2.1,1.6,2.3,0.5727272727272728,0.2336448598130841,0.3,0.1,0.1,0.1,0.6,229.30000000000018,26.0,0
2025-10-29,Iran,Ukraine,0.26666666666666666,0.4666666666666667,1.7,1.6,1.8,1.4,0.3805309734513274,0.3853211009174312,0.1,0.4,0.1,0.1,0.16666666666666666,-19.90000000000009,-3.0,2
2025-10-30,Australia,Qatar,0.6666666666666666,0.4,2.1,1.7,1.6,2.0,0.34210526315789475,0.35135135135135137,0.1,0.1,0.1,0.1,0.5,39.5,7.0,2
2025-10-31,Scotland,Turkey,0.6,0.5333333333333333,1.5,1.3,1.6,1.1,0.2956521739130435,0.2542372881355932,0.1,0.4,0.1,0.1,0.0,-41.700000000000045,1.0,2
2025-11-01,Panama,Japan,0.4666666666666667,0.8,1.8,2.1,1.8,1.9,0.2396694214876033,0.4642857142857143,0.1,0.2,0.1,0.1,0.75,-141.9000000000001,-18.0,0
2025-11-02,France,Scotland,1.0,0.4,2.4,1.6,1.7,1.7,0.6181818181818182,0.29310344827586204,0.2,0.1,0.1,0.1,0.75,442.79999999999995,39.0,0
2025-11-03,Jordan,Japan,0.0,0.6,1.3,2.0,2.3,2.0,0.16806722689075632,0.46017699115044247,0.0,0.1,0.1,0.1,0.3333333333333333,-250.60000000000014,-25.0,2
2025-11-04,Costa Rica,Colombia,0.2,0.8,1.4,2.1,2.5,2.0,0.25,0.5046728971962616,0.0,0.2,0.1,0.1,0.5,-229.9000000000001,-25.0,1
2025-11-05,Curacao,Costa Rica,0.4,0.26666666666666666,1.3,1.5,1.9,2.4,0.168141592920354,0.24806201550387597,0.2,0.0,0.1,0.1,0.25,-97.20000000000005,-9.0,2
2025-11-06,United States,Serbia,0.6666666666666666,0.4,2.0,1.9,1.7,1.8,0.4247787610619469,0.40186915887850466,0.1,0.1,0.1,0.1,0.5,93.0,9.0,1
2025-11-07,Chile,Tunisia,0.6666666666666666,0.13333333333333333,1.9,2.1,1.2,2.4,0.2962962962962963,0.3697478991596639,0.2,0.0,0.1,0.1,0.5,-12.900000000000091,-10.0,2
2025-11-08,Austria,Algeria,0.4666666666666667,0.3333333333333333,1.5,1.2,2.0,1.6,0.40384615384615385,0.2909090909090909,0.1,0.2,0.1,0.1,0.5,87.29999999999995,11.0,0
2025-11-08,Serbia,Denmark,0.4,0.2,1.8,1.8,1.8,1.9,0.39814814814814814,0.45714285714285713,0.1,0.3,0.1,0.1,0.5,-108.89999999999986,-10.0,0
2025-11-09,France,Egypt,1.0,0.26666666666666666,2.4,1.9,1.7,2.6,0.6216216216216216,0.2543859649122807,0.2,0.0,0.1,0.1,0.5,344.0,30.0,0
2025-11-10,Curacao,Tunisia,0.2,0.3333333333333333,1.4,2.0,1.9,2.3,0.16666666666666666,0.375,0.2,0.0,0.1,0.1,0.0,-126.70000000000005,-18.0,0
2025-11-11,Algeria,Egypt,0.26666666666666666,0.26666666666666666,1.4,1.9,1.6,2.6,0.2882882882882883,0.25217391304347825,0.2,0.0,0.1,0.1,0.5,-32.799999999999955,-2.0,1
2025-11-12,Jamaica,Belgium,0.3333333333333333,0.4666666666666667,1.0,1.5,1.8,1.2,0.21100917431192662,0.6551724137931034,0.1,0.2,0.1,0.1,0.16666666666666666,-417.3000000000002,-38.0,0
2025-11-13,Ecuador,Turkey,0.6666666666666666,0.5333333333333333,2.2,1.3,1.5,1.1,0.36752136752136755,0.2605042016806723,0.3,0.4,0.1,0.1,0.5,119.5,20.0,1
2025-11-14,Mexico,Japan,0.26666666666666666,0.6,2.2,2.0,2.5,1.8,0.42727272727272725,0.4649122807017544,0.0,0.2,0.1,0.1,0.5,52.09999999999991,-1.0,0
2025-11-15,Austria,Curacao,0.6,0.4,1.6,1.6,1.9,2.0,0.4095238095238095,0.17391304347826086,0.1,0.1,0.1,0.1,0.5,214.0,24.0,0
2025-11-16,Australia,Peru,0.4666666666666667,0.3333333333333333,2.0,1.9,1.7,2.3,0.3391304347826087,0.30701754385964913,0.1,0.1,0.1,0.1,0.8,49.0,10.0,0
2025-11-17,Turkey,Austria,0.5333333333333333,0.8,1.3,1.7,1.0,1.6,0.25833333333333336,0.41509433962264153,0.5,0.2,0.1,0.1,0.5,-111.59999999999991,-19.0,1
2025-11-17,Nigeria,Tunisia,0.26666666666666666,0.3333333333333333,1.9,1.9,2.3,2.4,0.328,0.371900826446281,0.1,0.0,0.1,0.1,0.5,12.0,-4.0,0
2025-11-18,Scotland,Morocco,0.4,0.6,1.5,1.2,1.6,1.3,0.2905982905982906,0.3867924528301887,0.1,0.3,0.1,0.1,0.5,-278.79999999999995,-27.0,1
2025-11-19,Spain,Netherlands,0.7333333333333333,0.8,1.7,2.4,1.4,1.7,0.6146788990825688,0.6766917293233082,0.4,0.2,0.1,0.1,0.5,67.0,1.0,0
2025-11-20,Poland,Brazil,0.5333333333333333,0.8666666666666667,1.2,2.4,1.6,0.7,0.32407407407407407,0.7226890756302521,0.1,0.4,0.1,0.1,0.5,-295.39999999999986,-21.0,2
2025-11-21,Spain,Switzerland,0.8666666666666667,0.4,1.5,1.8,1.1,1.9,0.6181818181818182,0.4351145038167939,0.5,0.0,0.1,0.1,0.8333333333333334,198.5,9.0,0
2025-11-22,Brazil,Croatia,1.0,0.7333333333333333,2.4,2.5,0.6,1.8,0.725,0.514018691588785,0.4,0.2,0.1,0.1,0.5,163.89999999999986,8.0,0
2025-11-23,Tunisia,Colombia,0.26666666666666666,0.6666666666666666,2.1,2.2,2.6,2.0,0.36885245901639346,0.5,0.0,0.2,0.1,0.1,0.75,-200.4000000000001,-16.0,1
2025-11-24,New Zealand,Austria,0.26666666666666666,0.8666666666666667,1.0,1.6,1.9,1.4,0.21929824561403508,0.411214953271028,0.1,0.2,0.1,0.1,0.75,-200.79999999999995,-22.0,2
2025-11-25,Peru,Qatar,0.26666666666666666,0.6,1.7,1.7,2.3,1.8,0.30434782608695654,0.35714285714285715,0.1,0.1,0.1,0.1,0.75,-9.5,-3.0,0
2025-11-26,Curacao,Ecuador,0.4,0.5333333333333333,1.5,2.0,1.9,1.3,0.1724137931034483,0.3644067796610169,0.1,0.4,0.1,0.1,0.25,-221.9000000000001,-25.0,2
2025-11-26,Ecuador,Denmark,0.7333333333333333,0.2,1.5,1.9,0.8,2.1,0.3697478991596639,0.4528301886792453,0.5,0.2,0.1,0.1,0.25,-94.39999999999986,-6.0,2
2025-11-27,Austria,Wales,0.8666666666666667,0.2,1.8,2.0,1.4,1.5,0.4166666666666667,0.3157894736842105,0.2,0.2,0.1,0.1,0.3333333333333333,40.200000000000045,8.0,0
2025-11-28,South Korea,Germany,0.4666666666666667,0.4666666666666667,1.7,2.1,1.9,1.4,0.376,0.5765765765765766,0.2,0.4,0.1,0.1,0.375,-128.20000000000005,-11.0,1
2025-11-29,Ecuador,Qatar,0.6666666666666666,0.6,1.8,1.6,1.1,2.1,0.36666666666666664,0.35398230088495575,0.5,0.0,0.1,0.1,0.5,85.10000000000014,15.0,2
2025-11-30,Nigeria,Ukraine,0.4,0.4666666666666667,2.1,1.7,2.5,1.5,0.3333333333333333,0.39090909090909093,0.1,0.3,0.1,0.1,0.5,-82.90000000000009,-8.0,1
2025-12-01,Egypt,Poland,0.13333333333333333,0.3333333333333333,1.8,1.2,2.4,1.5,0.25,0.3211009174311927,0.0,0.1,0.1,0.1,0.5,-44.600000000000136,-8.0,0
2025-12-02,Italy,Canada,0.26666666666666666,0.5333333333333333,1.9,2.0,1.7,2.3,0.504424778761062,0.33587786259541985,0.2,0.1,0.1,0.1,0.8333333333333334,193.70000000000005,17.0,0
2025-12-03,Ecuador,Japan,0.4666666666666667,0.4,1.9,2.1,1.6,2.0,0.36363636363636365,0.4608695652173913,0.4,0.1,0.1,0.1,0.5,-30.200000000000045,-4.0,0
2025-12-04,Senegal,Belgium,0.3333333333333333,0.4666666666666667,2.0,1.6,2.0,1.5,0.43,0.6495726495726496,0.1,0.2,0.1,0.1,0.5,-204.70000000000005,-13.0,1
2025-12-05,Algeria,United States,0.26666666666666666,0.5333333333333333,1.4,2.2,1.6,1.9,0.2857142857142857,0.42105263157894735,0.2,0.0,0.1,0.1,0.5,-173.70000000000005,-17.0,2
2025-12-06,England,Scotland,0.8,0.4666666666666667,2.3,1.4,1.6,1.5,0.6785714285714286,0.288135593220339,0.3,0.2,0.1,0.1,1.0,439.9000000000001,37.0,0
2025-12-06,Japan,Senegal,0.2,0.3333333333333333,2.1,1.6,2.1,1.7,0.45689655172413796,0.42574257425742573,0.1,0.1,0.1,0.1,0.8333333333333334,15.700000000000045,3.0,0
2025-12-07,Poland,Jamaica,0.26666666666666666,0.5333333333333333,1.2,1.3,1.6,1.9,0.3181818181818182,0.21818181818181817,0.1,0.1,0.1,0.1,0.6875,180.30000000000018,22.0,0
2025-12-08,Australia,South Korea,0.4666666666666667,0.4666666666666667,1.9,2.0,1.4,2.2,0.3448275862068966,0.373015873015873,0.1,0.1,0.1,0.1,0.5,-40.600000000000136,-10.0,1
2025-12-09,Tunisia,Peru,0.26666666666666666,0.4666666666666667,1.9,1.6,2.5,2.0,0.36585365853658536,0.3103448275862069,0.0,0.1,0.1,0.1,0.375,-0.599999999999909,11.0,2
2025-12-10,Japan,Mexico,0.4,0.4666666666666667,2.3,2.1,2.0,2.3,0.46153846153846156,0.43243243243243246,0.1,0.0,0.1,0.1,0.5,-52.09999999999991,1.0,0
2025-12-11,Morocco,Netherlands,0.6666666666666666,0.6,1.2,2.2,1.2,1.5,0.38317757009345793,0.6716417910447762,0.4,0.2,0.1,0.1,0.5,-92.0,-7.0,1
2025-12-12,Nigeria,Spain,0.4666666666666667,0.8666666666666667,2.1,1.7,2.6,1.1,0.33070866141732286,0.6216216216216216,0.1,0.5,0.1,0.1,0.0,-359.79999999999995,-27.0,2
2025-12-13,Peru,Brazil,0.4666666666666667,1.0,1.7,2.4,2.0,0.6,0.3162393162393162,0.7272727272727273,0.1,0.4,0.1,0.1,0.0,-372.20000000000005,-37.0,2
2025-12-14,Belgium,Senegal,0.4666666666666667,0.3333333333333333,1.6,1.5,1.6,1.7,0.6440677966101694,0.4215686274509804,0.1,0.1,0.1,0.1,0.5,204.70000000000005,13.0,2
2025-12-15,Australia,France,0.5333333333333333,1.0,1.8,2.4,1.2,1.8,0.3418803418803419,0.625,0.1,0.1,0.1,0.1,0.2857142857142857,-327.20000000000005,-28.0,2
2025-12-15,Cape Verde,Costa Rica,0.13333333333333333,0.4666666666666667,1.7,1.7,2.7,2.3,0.1864406779661017,0.25384615384615383,0.0,0.0,0.1,0.1,0.375,-109.70000000000005,-10.0,0
2025-12-16,Belgium,Egypt,0.26666666666666666,0.26666666666666666,1.6,1.7,1.7,2.2,0.6386554621848739,0.2564102564102564,0.1,0.0,0.1,0.1,0.9166666666666666,281.60000000000014,24.0,0
2025-12-17,Qatar,Curacao,0.6,0.4,2.0,1.5,2.3,1.7,0.35964912280701755,0.17094017094017094,0.0,0.1,0.1,0.1,0.75,136.79999999999995,10.0,2
2025-12-18,Spain,Denmark,0.8666666666666667,0.2,1.9,1.8,1.3,2.0,0.625,0.45794392523364486,0.4,0.2,0.1,0.1,1.0,182.20000000000005,10.0,2
2025-12-19,Egypt,Uruguay,0.26666666666666666,0.4,1.4,2.2,2.2,2.6,0.2542372881355932,0.3879310344827586,0.0,0.0,0.1,0.1,0.5,-163.70000000000005,-20.0,2
2025-12-20,Costa Rica,Jordan,0.26666666666666666,0.0,1.9,1.2,2.4,2.2,0.25190839694656486,0.16666666666666666,0.0,0.0,0.1,0.1,0.5,95.70000000000005,5.0,2
2025-12-21,Turkey,Nigeria,0.5333333333333333,0.26666666666666666,1.2,2.2,0.8,2.9,0.256198347107438,0.328125,0.5,0.0,0.1,0.1,0.5,-36.299999999999955,-9.0,1
2025-12-22,Senegal,Colombia,0.5333333333333333,0.5333333333333333,1.8,2.1,2.0,1.8,0.42718446601941745,0.4954128440366973,0.0,0.2,0.1,0.1,0.25,-90.70000000000005,-8.0,2
2025-12-23,Turkey,Uruguay,0.6,0.4,1.3,2.3,1.0,2.6,0.2540983606557377,0.39316239316239315,0.4,0.0,0.1,0.1,0.5,-220.79999999999995,-30.0,2
2025-12-24,Senegal,Ecuador,0.4666666666666667,0.4666666666666667,1.9,2.1,2.1,1.6,0.4230769230769231,0.36885245901639346,0.0,0.4,0.1,0.1,0.25,14.5,1.0,2
2025-12-24,Uruguay,Jordan,0.6,0.2,2.3,1.1,2.3,2.1,0.3983050847457627,0.17355371900826447,0.1,0.0,0.1,0.1,1.0,321.70000000000005,31.0,0
2025-12-25,Belgium,Denmark,0.4666666666666667,0.4,1.7,1.7,1.7,2.0,0.6416666666666667,0.46296296296296297,0.1,0.2,0.1,0.1,0.5,124.80000000000018,8.0,1
2025-12-26,Chile,England,0.6666666666666666,0.8,1.7,2.3,1.2,1.3,0.29357798165137616,0.6814159292035398,0.2,0.4,0.1,0.1,0.0,-386.8000000000002,-35.0,2
2025-12-27,Argentina,Poland,1.0,0.26666666666666666,1.9,1.3,1.1,1.4,0.6416666666666667,0.32432432432432434,0.3,0.2,0.1,0.1,1.0,298.89999999999986,23.0,0
2025-12-28,Peru,Germany,0.4666666666666667,0.4666666666666667,1.6,2.2,2.1,1.6,0.3135593220338983,0.5714285714285714,0.1,0.4,0.1,0.1,0.0,-217.80000000000018,-31.0,1
2025-12-29,Egypt,Serbia,0.26666666666666666,0.5333333333333333,1.5,1.8,2.3,1.9,0.25210084033613445,0.4036697247706422,0.0,0.0,0.1,0.1,0.16666666666666666,-47.90000000000009,-6.0,2
2025-12-30,Denmark,Belgium,0.4666666666666667,0.3333333333333333,1.8,1.7,2.1,1.7,0.45871559633027525,0.6363636363636364,0.1,0.1,0.1,0.1,0.25,-124.80000000000018,-8.0,2
2025-12-31,Portugal,Netherlands,0.7333333333333333,0.6666666666666666,2.0,2.0,1.4,1.4,0.5939849624060151,0.6666666666666666,0.3,0.2,0.1,0.1,0.0,41.5,2.0,1
2026-01-01,Costa Rica,France,0.26666666666666666,1.0,1.8,2.2,2.4,1.4,0.25,0.6283185840707964,0.0,0.1,0.1,0.1,0.25,-406.29999999999995,-36.0,2
2026-01-02,Austria,Belgium,0.8666666666666667,0.5333333333333333,1.8,1.9,1.2,1.7,0.42201834862385323,0.639344262295082,0.3,0.1,0.1,0.1,0.0,-227.10000000000014,-15.0,1
2026-01-03,Belgium,Australia,0.5333333333333333,0.3333333333333333,1.8,1.8,1.6,1.4,0.6341463414634146,0.3389830508474576,0.2,0.0,0.1,0.1,1.0,264.8000000000002,22.0,0
2026-01-03,Germany,Switzerland,0.5333333333333333,0.4,1.8,1.8,1.2,2.1,0.5663716814159292,0.4318181818181818,0.5,0.0,0.1,0.1,0.6,45.100000000000136,6.0,2
2026-01-04,Australia,Poland,0.26666666666666666,0.2,1.5,1.2,1.4,1.5,0.33613445378151263,0.32142857142857145,0.0,0.2,0.1,0.1,0.5,-27.800000000000182,-6.0,1
2026-01-05,Chile,Jordan,0.4666666666666667,0.2,1.6,1.0,1.2,2.2,0.2909090909090909,0.1721311475409836,0.2,0.0,0.1,0.1,1.0,112.29999999999995,4.0,0
2026-01-06,Australia,Poland,0.3333333333333333,0.26666666666666666,1.4,1.2,1.4,1.4,0.3333333333333333,0.3185840707964602,0.0,0.2,0.1,0.1,0.5,-27.800000000000182,-6.0,1
2026-01-07,Costa Rica,Mexico,0.26666666666666666,0.4,1.8,2.1,2.4,2.4,0.24812030075187969,0.42857142857142855,0.0,0.0,0.1,0.1,0.5,-207.0,-19.0,1
2026-01-08,Germany,Denmark,0.5333333333333333,0.4666666666666667,2.0,1.8,1.4,2.1,0.5614035087719298,0.45454545454545453,0.5,0.1,0.1,0.1,0.7,28.800000000000182,7.0,0
2026-01-09,Panama,Uzbekistan,0.6,0.3333333333333333,1.5,1.4,1.3,1.7,0.2459016393442623,0.29310344827586204,0.2,0.0,0.1,0.1,0.5,88.70000000000005,8.0,0
2026-01-10,Brazil,Morocco,1.0,0.5333333333333333,2.4,1.3,0.7,1.2,0.7295081967213115,0.37962962962962965,0.3,0.4,0.1,0.1,1.0,160.0,11.0,1
2026-01-11,Saudi Arabia,Brazil,0.2,0.8666666666666667,1.6,2.4,2.4,1.0,0.23148148148148148,0.7235772357723578,0.1,0.3,0.1,0.1,0.0,-383.70000000000005,-32.0,2
2026-01-12,Turkey,Egypt,0.4,0.26666666666666666,1.1,1.6,0.9,2.3,0.25203252032520324,0.25,0.4,0.0,0.1,0.1,0.5,-57.09999999999991,-10.0,1
2026-01-12,Poland,Portugal,0.3333333333333333,0.7333333333333333,1.3,1.9,1.6,1.4,0.3157894736842105,0.5895522388059702,0.2,0.3,0.1,0.1,0.5,-268.89999999999986,-19.0,2
2026-01-13,Saudi Arabia,New Zealand,0.2,0.06666666666666667,1.5,0.9,2.5,2.1,0.22935779816513763,0.21739130434782608,0.1,0.1,0.1,0.1,0.5,102.59999999999991,10.0,0
2026-01-14,Chile,Algeria,0.6,0.26666666666666666,1.6,1.4,1.3,1.7,0.2972972972972973,0.2831858407079646,0.1,0.1,0.1,0.1,0.5,-12.900000000000091,-5.0,1
2026-01-15,Argentina,Netherlands,1.0,0.5333333333333333,1.8,2.0,1.0,1.3,0.6446280991735537,0.6617647058823529,0.3,0.2,0.1,0.1,0.6,71.5,6.0,0
2026-01-16,Uruguay,Switzerland,0.8,0.4,2.4,1.9,2.2,2.3,0.40336134453781514,0.43609022556390975,0.1,0.0,0.1,0.1,0.75,23.200000000000045,3.0,0
2026-01-17,Serbia,Netherlands,0.6666666666666666,0.3333333333333333,1.9,2.0,1.8,1.5,0.4090909090909091,0.656934306569343,0.0,0.1,0.1,0.1,0.0,-224.0999999999999,-19.0,2
2026-01-18,Portugal,Panama,0.8666666666666667,0.6,2.0,1.7,1.5,1.5,0.5925925925925926,0.25203252032520324,0.3,0.1,0.1,0.1,0.875,362.79999999999995,31.0,0
2026-01-19,England,Serbia,0.8,0.6666666666666666,2.3,2.0,1.0,2.0,0.6842105263157895,0.40540540540540543,0.5,0.0,0.1,0.1,0.5,293.20000000000005,22.0,0
2026-01-20,Uruguay,Costa Rica,1.0,0.26666666666666666,2.3,2.0,1.9,2.5,0.4083333333333333,0.2462686567164179,0.1,0.0,0.1,0.1,0.5,226.0,26.0,0
2026-01-21,Argentina,Portugal,1.0,0.8666666666666667,1.9,2.2,0.9,1.6,0.6475409836065574,0.5955882352941176,0.3,0.2,0.1,0.1,0.3333333333333333,30.0,4.0,2
2026-01-21,Ukraine,Panama,0.5333333333333333,0.4,1.8,1.5,1.5,1.5,0.38738738738738737,0.25,0.3,0.1,0.1,0.1,0.5,111.40000000000009,11.0,2
2026-01-22,Belgium,United States,0.7333333333333333,0.5333333333333333,1.8,2.1,1.5,1.8,0.6370967741935484,0.4260869565217391,0.3,0.1,0.1,0.1,0.6666666666666666,140.70000000000005,9.0,0
2026-01-23,Ukraine,Germany,0.3333333333333333,0.5333333333333333,1.6,2.0,1.5,1.4,0.38392857142857145,0.5652173913043478,0.3,0.5,0.1,0.1,0.5,-123.5,-16.0,2
2026-01-24,Ecuador,Uruguay,0.6,1.0,2.2,2.5,1.7,1.7,0.37398373983739835,0.4132231404958678,0.3,0.2,0.1,0.1,0.6666666666666666,-101.29999999999995,-10.0,1
2026-01-25,Ukraine,Austria,0.3333333333333333,0.7333333333333333,1.8,1.7,1.9,1.1,0.3805309734513274,0.41818181818181815,0.3,0.4,0.1,0.1,0.5,7.600000000000136,-2.0,2
2026-01-26,Serbia,United States,0.4666666666666667,0.3333333333333333,2.0,2.0,2.0,1.9,0.4017857142857143,0.4224137931034483,0.0,0.1,0.1,0.1,0.5,-93.0,-9.0,2
